Name,SIPS_URL,SIPS_COCKTAILS,SIPS_WINE,SIPS_BEER,SIPS_HALFPRICEDAPPS,RW_URL,RW_DETAILS,RW_DEALS,RW_MENU,RESERVATION_LINK,Address,Latitude,Longitude,Website,Categories,Price,Review_Count,RW_PHOTO,SIPS_PARTICIPANT,RW_PARTICIPANT,Neighborhoods,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Smoking,Yelp_Rating,RW_Score,Popularity,Parking,Best_Nights,Payment,Minority_Owned,Good_For,Offers,Options,Vibes,Accessibility,Dogs_Allowed,Packaging,Reservation_Type,Seating,Meal_Types,Music,Alcohol_Options,Amenities
Walnut Hill College,,,,,,,,,,,"4207 Walnut St, Walnut Hill College, Philadelphia, PA 19104",39.95512,-75.20747,http://www.walnuthillcollege.edu/restaurants-shops/,"['French', 'Bakeries', 'Wine Bars']",$$,87.0,,N,N,"['Spruce Hill', 'University City']",7:30 AM - 6:00 PM,7:30 AM - 10:00 PM,7:30 AM - 10:00 PM,7:30 AM - 10:00 PM,7:30 AM - 10:00 PM,5:30 PM - 10:00 PM,Closed,,3.7,36.0,36.0,"Bike Parking, Validated Parking, Private Lot Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout","Vegan Options, Vegetarian Options, Gluten-Free Options","Classy, Intimate, Casual, Quiet","Open to All, Wheelchair Accessible",,,"Walk-ins Welcome, Takes Reservations",Outdoor Seating,,,Full Bar,"TV, Wi-Fi"
Weckerly's Ice Cream,,,,,,,,,,,"9 West Girard Ave, Philadelphia, PA 19123",39.9689478,-75.1348105,http://weckerlys.com/,['Ice Cream & Frozen Yogurt'],$$,370.0,,N,N,['Fishtown'],Closed,3:00 PM - 9:00 PM,3:00 PM - 9:00 PM,3:00 PM - 9:00 PM,3:00 PM - 10:00 PM,1:00 PM - 10:00 PM,1:00 PM - 9:00 PM,,4.5,53.0,51.0,"Street Parking, Bike Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout, Offers Catering",Vegan Options,Moderate Noise,,,Plastic-free packaging,,Drive-Thru,,,,Wi-Fi
White Dog Cafe,,,,,,,,,,http://www.opentable.com/white-dog-cafe-university-city-reservations-philadelphia?restref=4896,"3420 Sansom St, Philadelphia, PA 19104",39.95352,-75.19293,https://whitedog.com/universitycity/,"['Bars', 'American (New)']",$$,1529.0,,N,N,['University City'],11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,11:00 AM - 9:30 PM,9:00 AM - 9:30 PM,9:00 AM - 8:00 PM,,3.8,43.0,52.0,"Street Parking, Bike Parking","Thursday, Friday, Saturday",Credit Cards,,Dinner,"Offers Delivery, Offers Takeout, Offers Catering","Vegan Options, Limited Vegetarian Options",Moderate Noise,"Open to All, Gender-neutral restrooms",,"Plastic-free packaging, Provides reusable tableware, Compostable containers available",Takes Reservations,"Outdoor Seating, Heated Outdoor Seating, Covered Outdoor Seating, Private Dining, Drive-Thru","Lunch, Dinner",,"Happy Hour, Full Bar","TV, Pool Table, Wi-Fi"
Wicked Wolf,,,,,,,,,,,"1214-1216 Chestnut St., Philadelphia, PA 19107",39.9509073,-75.1641959,http://wicketwolfphiladelphia.com,['Sports Bars'],,14.0,https://centercityphila.org/uploads/attachments/cliavbqj5700twnqddr8rk9xb-wickedwolf-day1-128.1245.0.5351.5351.full.jpg,N,N,,11:00 AM - 11:00 PM,11:00 AM - 11:00 PM,11:00 AM - 11:00 PM,11:00 AM - 2:00 AM,11:00 AM - 2:00 AM,11:00 AM - 2:00 AM,11:00 AM - 11:00 PM,,3.6,34.0,58.0,,,,,Dinner,,,,,,,,,,,,TV
Wilder,,,,,,,,,,https://www.exploretock.com/wilderphilly,"2009 Sansom St, Philadelphia, PA 19103",39.95147,-75.17402,https://www.wilderphilly.com,"['Pizza', 'American (New)', 'Seafood']",,228.0,,N,N,"['Rittenhouse Square', 'Penn Center']",11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:30 AM - 11:00 PM,11:00 AM - 11:00 PM,11:00 AM - 9:00 PM,,4.5,52.0,54.0,Street Parking,,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout",Vegetarian Options,"Trendy, Classy, Romantic, Upscale, Casual",Wheelchair Accessible,,,Takes Reservations,"Outdoor Seating, Covered Outdoor Seating, Private Dining",Dessert,,Full Bar,
Winkel,,,,,,,,,,,"1119 Locust St, Philadelphia, PA 19107",39.947803,-75.160335,https://www.winkelphilly.com,"['Breakfast & Brunch', 'Coffee & Tea', 'Sandwiches']",$$,339.0,,N,N,['Washington Square West'],9:00 AM - 2:00 PM,Closed,9:00 AM - 2:00 PM,8:00 AM - 2:00 PM,8:00 AM - 3:00 PM,8:00 AM - 3:00 PM,8:00 AM - 3:00 PM,,4.6,55.0,45.0,Bike Parking,,"Credit Cards, Apple Pay",,Dinner,"Offers Delivery, Offers Takeout",Vegan Options,"Classy, Moderate Noise","Wheelchair Accessible, Gender-neutral restrooms",,"Provides reusable tableware, Bring your own container allowed",Takes Reservations,"Outdoor Seating, Covered Outdoor Seating",,,"Alcohol, Happy Hour","TV, Wi-Fi"
Wishbone,,,,,,,,,,,"210 S 13th St, Philadelphia, PA 19107",39.94839859,-75.16254425,http://wishbonephilly.com,"['Sandwiches', 'Cocktail Bars', 'Burgers']",$$,208.0,,N,N,"['Washington Square West', 'Avenue of the Arts South']",11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 4:00 AM,11:00 AM - 4:00 AM,11:00 AM - 10:00 PM,,3.6,35.0,46.0,"Street Parking, Bike Parking",,"Credit Cards, Apple Pay",,Dinner,"Offers Delivery, Offers Takeout, Offers Catering",Vegan Options,"Classy, Casual, Moderate Noise","Open to All, Wheelchair Accessible, Gender-neutral restrooms",,,Takes Reservations,"Outdoor Seating, Heated Outdoor Seating, Covered Outdoor Seating, Private Dining, Drive-Thru",Dinner,,"Happy Hour, Full Bar","TV, Wi-Fi"
Wm Mulherin's Sons,,,,,,,,,,https://resy.com/cities/pha/wm-mulherins-sons,"1355 N Front St, Philadelphia, PA 19122",39.97171021,-75.13506317,http://www.wmmulherinssons.com,"['Pizza', 'Tapas/Small Plates', 'Cocktail Bars']",$$$,710.0,,N,N,['Fishtown'],5:00 PM - 10:00 PM,5:00 PM - 10:00 PM,5:00 PM - 10:00 PM,5:00 PM - 10:00 PM,5:00 PM - 11:00 PM,10:30 AM - 2:00 PM,10:30 AM - 2:00 PM,True,4.4,70.0,54.0,"Bike Parking, Private Lot Parking","Thursday, Friday, Saturday",Credit Cards,,Dinner,"Offers Delivery, Offers Takeout","Vegan Options, Vegetarian Options","Casual, Moderate Noise","Wheelchair Accessible, Gender-neutral restrooms",,Provides reusable tableware,Takes Reservations,Outdoor Seating,,,"Happy Hour, Full Bar","TV, Pool Table, Wi-Fi"
Wood Street Pizza,,,,,,,,,,,"325 N 12th St, Philadelphia, PA 19107",39.95843623,-75.1583432,https://www.woodstreetphilly.com,['Pizza'],$,166.0,,N,N,"['Callowhill', 'Spring Garden']",Closed,11:00 AM - 9:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,11:00 AM - 12:00 AM,12:00 PM - 12:00 AM,12:00 PM - 10:00 PM,,4.2,29.0,41.0,"Street Parking, Bike Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout, Offers Catering",Vegetarian Options,"Casual, Moderate Noise",,,,Takes Reservations,Outdoor Seating,Dinner,,Alcohol,"TV, Wi-Fi"
Woodrow's Sandwich Shop,,,,,,,,,,,"630 South St, Philadelphia, PA 19147",39.94193268,-75.15319824,http://www.woodrowsandwich.com,"['Sandwiches', 'Cheesesteaks']",$$,442.0,,N,N,"['South Street District', 'Society Hill']",11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,,4.5,53.0,41.0,Bike Parking,,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout, Offers Catering","Vegan Options, Limited Vegetarian Options","Casual, Moderate Noise","Wheelchair Accessible, Gender-neutral restrooms",,,Takes Reservations,,Dinner,,Alcohol,"TV, Wi-Fi"
World Cafe Live,,,,,,,,,,,"3025 Walnut St, Philadelphia, PA 19104",39.9522,-75.18511,http://www.worldcafelive.com,"['Music Venues', 'American (New)', 'Bars']",$$,386.0,,N,N,['University City'],Closed,6:00 PM - 10:00 PM,6:00 PM - 10:00 PM,6:00 PM - 10:00 PM,6:00 PM - 10:00 PM,6:00 PM - 10:00 PM,Closed,True,3.8,39.0,50.0,"Street Parking, Bike Parking, Private Lot Parking","Thursday, Friday, Saturday",Credit Cards,,Dinner,"Offers Delivery, Offers Takeout, Offers Catering","Vegan Options, Vegetarian Options","Classy, Casual, Loud","Open to All, Wheelchair Accessible",,,Takes Reservations,"Outdoor Seating, Heated Outdoor Seating, Covered Outdoor Seating, Drive-Thru",,Live Music,"Happy Hour, Full Bar","TV, Pool Table, Wi-Fi"
Wrap Shack,,,,,,,,,,,"112 S 11th St., Philadelphia, PA 19107",39.9497848,-75.1588326,http://wrapshackpa.com,"['Wraps', 'Tacos', 'American (Traditional)']",$$,99.0,https://centercityphila.org/uploads/attachments/cjhrpskmz00b43mqdc7wnjsiv-wrapshack-21.734.0.3663.3663.full.jpg,N,N,,4:00 PM - 11:00 PM,10:30 AM - 11:00 PM,10:30 AM - 11:00 PM,10:30 AM - 12:00 AM,11:00 AM - 2:00 AM,11:00 AM - 2:00 AM,11:00 AM - 11:00 PM,,3.5,32.0,57.0,Bike Parking,,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout, Offers Catering",Vegetarian Options,"Classy, Casual, Moderate Noise","Wheelchair Accessible, Gender-neutral restrooms",,,Takes Reservations,Outdoor Seating,,,Full Bar,"TV, Wi-Fi"
Xiandu Thai,,,,,,,,,,,"1119 Walnut St, Philadelphia, PA 19107",39.9490585,-75.1598816,http://www.xianduthai.com,"['Thai', 'Bars']",$$,687.0,,N,N,[],11:30 AM - 10:00 PM,Closed,11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:30 AM - 11:00 PM,11:30 AM - 11:00 PM,11:30 AM - 10:00 PM,True,4.2,48.0,46.0,"Street Parking, Bike Parking","Wednesday, Friday, Saturday","Credit Cards, Android Pay",,Dinner,"Offers Delivery, Offers Takeout, Offers Catering","Vegan Options, Vegetarian Options","Trendy, Casual, Moderate Noise","Wheelchair Accessible, Gender-neutral restrooms",,,Takes Reservations,Outdoor Seating,Dinner,,"Happy Hour, Full Bar","TV, Pool Table, Wi-Fi"
Xun Yu Si Kao,,,,,,,,,,,"140 N 10th St, Philadelphia, PA 19107",39.954813,-75.156315,http://xyskusa.com,"['Seafood', 'Hot Pot', 'Chinese']",$$,139.0,,N,N,['Chinatown'],11:00 AM - 11:00 PM,11:00 AM - 11:00 PM,11:00 AM - 11:00 PM,11:00 AM - 11:00 PM,11:00 AM - 12:00 AM,11:00 AM - 12:00 AM,11:00 AM - 11:00 PM,,3.9,40.0,48.0,"Street Parking, Bike Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout",Vegetarian Options,"Trendy, Classy, Casual, Moderate Noise","Wheelchair Accessible, Gender-neutral restrooms",,,Takes Reservations,Outdoor Seating,,,Alcohol,"TV, Wi-Fi"
Yakitori Boy,,,,,,,,,,https://yakitoriboy.com/reservations/,"211 N 11th St, Philadelphia, PA 19107",39.9559497,-75.1571603,http://yakitoriboy.com,"['Japanese', 'Karaoke', 'Sushi Bars']",$$,815.0,,N,N,['Chinatown'],Closed,4:00 PM - 12:00 AM,4:00 PM - 12:00 AM,4:00 PM - 12:00 AM,4:00 PM - 1:00 AM,11:30 AM - 1:00 AM,11:30 AM - 12:00 AM,,3.6,37.0,48.0,"Street Parking, Bike Parking, Garage Parking","Tuesday, Friday, Saturday","Credit Cards, Apple Pay",Asian-owned,Dinner,"Offers Delivery, Offers Takeout",Pescatarian Options,"Trendy, Casual, Moderate Noise","Open to All, Wheelchair Accessible",,Provides reusable tableware,Takes Reservations,"Outdoor Seating, Heated Outdoor Seating, Covered Outdoor Seating, Drive-Thru",,Karaoke,"Happy Hour, Full Bar","TV, Wi-Fi"
Yamitsuki Ramen,,,,,,,,,,,"1028 Arch St, Philadelphia, PA 19107",39.95341,-75.15749,,"['Ramen', 'Sushi Bars', 'Cocktail Bars']",$$,538.0,,N,N,"['Market East', 'Chinatown']",11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:30 AM - 12:00 AM,11:30 AM - 12:00 AM,11:30 AM - 11:00 PM,True,3.7,38.0,48.0,"Street Parking, Bike Parking","Tuesday, Friday, Saturday",Credit Cards,,Dinner,"Offers Delivery, Offers Takeout, Offers Catering","Vegan Options, Vegetarian Options, Soy-Free Options","Trendy, Casual, Moderate Noise","Wheelchair Accessible, Gender-neutral restrooms",,,"Walk-ins Welcome, Takes Reservations",Outdoor Seating,Dinner,,"Happy Hour, Full Bar","TV, Pool Table, Wi-Fi"
Yards Brewing Company,,,,,,,,,,,"500 Spring Garden St, Philadelphia, PA 19123",39.96097062,-75.146908,http://yardsbrewing.com,"['Breweries', 'Venues & Event Spaces', 'American (New)']",$$,915.0,,N,N,"['Northern Liberties', 'Spring Garden']",11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:30 AM - 11:00 PM,11:30 AM - 11:00 PM,11:30 AM - 11:00 PM,11:30 AM - 10:00 PM,,4.3,51.0,52.0,"Street Parking, Bike Parking, Private Lot Parking",,"Credit Cards, Android Pay, Apple Pay",,Dinner,"Offers Delivery, Offers Takeout, Offers Military Discount",Vegetarian Options,"Classy, Loud","Open to All, Wheelchair Accessible, Gender-neutral restrooms",True,Provides reusable tableware,"Walk-ins Welcome, Takes Reservations","Outdoor Seating, Heated Outdoor Seating, Covered Outdoor Seating, Private Dining, Drive-Thru",,,"Happy Hour, Full Bar","TV, Wi-Fi"
Yi Fang Taiwan Fruit Tea,,,,,,,,,,,"1501 N Broad St, Philadelphia, PA 19122",39.97611874,-75.15709852,,['Bubble Tea'],,19.0,,N,N,['Avenue of the Arts North'],11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,,4.4,50.0,28.0,"Street Parking, Private Lot Parking",,,,Dinner,"Offers Delivery, Offers Takeout",,,,,,,,,,,
Yi Pin Restaurant,,,,,,,,,,,"1026 Race St, Philadelphia, PA 19107",39.95523682,-75.1570234,http://yipinrestaurant.com,['Chinese'],$$,57.0,,N,N,['Chinatown'],4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,2:00 PM - 2:00 AM,2:00 PM - 2:00 AM,,4.2,46.0,48.0,Garage Parking,,,,Dinner,"Offers Delivery, Offers Takeout",,"Trendy, Casual",,,,,,,,Full Bar,TV
Yummy Pho,,,,,,,,,,,"2012 N Broad St, Philadelphia, PA 19121",39.9837599,-75.15718,https://yummy-pho.club,"['Vietnamese', 'Thai', 'Coffee & Tea']",$,84.0,,N,N,"['Templetown', 'Avenue of the Arts North']",11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,Closed,11:00 AM - 9:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,Closed,,4.4,32.0,30.0,"Street Parking, Bike Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout, Offers Catering",,"Classy, Quiet",,,,Takes Reservations,Outdoor Seating,,,Alcohol,"TV, Wi-Fi"
Zahav,,,,,,,,,,https://resy.com/cities/pha/zahav,"237 St James Pl, Philadelphia, PA 19106",39.94626115,-75.14513508,http://www.zahavrestaurant.com,['Middle Eastern'],$$$$,3380.0,,N,N,['Society Hill'],Closed,5:00 PM - 9:30 PM,5:00 PM - 9:30 PM,5:00 PM - 9:30 PM,5:00 PM - 9:30 PM,5:00 PM - 9:30 PM,Closed,,4.6,100.0,55.0,"Street Parking, Bike Parking",,"Credit Cards, Android Pay",,Dinner,"Offers Delivery, Offers Takeout","Vegan Options, Pescatarian Options, Vegetarian Options","Trendy, Casual, Moderate Noise",Gender-neutral restrooms,,"Provides reusable tableware, Compostable containers available",Takes Reservations,"Outdoor Seating, Heated Outdoor Seating, Covered Outdoor Seating",,,"Happy Hour, Full Bar","TV, Wi-Fi"
Zama,,,,,,,,,,http://www.opentable.com/zama-reservations-philadelphia?restref=35728,"128 S 19th St, Philadelphia, PA 19103",39.95089722,-75.17240143,http://www.zamaphilly.com,"['Sushi Bars', 'Japanese']",$$$,623.0,,N,N,"['Rittenhouse Square', 'Penn Center']",12:00 PM - 2:30 PM,12:00 PM - 2:30 PM,12:00 PM - 2:30 PM,12:00 PM - 2:30 PM,12:00 PM - 2:30 PM,5:00 PM - 10:00 PM,5:00 PM - 9:00 PM,,3.8,58.0,34.0,"Street Parking, Bike Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout","Vegan Options, Vegetarian Options","Trendy, Casual, Moderate Noise",Gender-neutral restrooms,,,Takes Reservations,Outdoor Seating,,,Full Bar,"TV, Wi-Fi"
Zesto Pizza & Grill,,,,,,,,,,,"125 S 40th St, Philadelphia, PA 19104",39.95469632,-75.20232816,https://www.zestopizzaucity.com,"['Pizza', 'Burgers', 'Sandwiches']",$,137.0,,N,N,['University City'],11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,12:00 PM - 9:00 PM,Closed,,3.8,21.0,49.0,"Street Parking, Bike Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout, Offers Catering",Vegetarian Options,"Casual, Moderate Noise","Wheelchair Accessible, Gender-neutral restrooms",True,,Takes Reservations,"Outdoor Seating, Covered Outdoor Seating, Drive-Thru",Dinner,,Alcohol,"TV, Wi-Fi"
ZIG ZAG BBQ,,,,,,,,,,,"2111 E York St, Philadelphia, PA 19125",39.98229124,-75.12814276,http://www.zigzagbbq.com,['Barbeque'],,35.0,,N,N,[],Closed,Closed,3:30 PM - 9:00 PM,3:30 PM - 9:00 PM,3:30 PM - 9:00 PM,12:00 PM - 9:00 PM,12:00 PM - 6:00 PM,,4.7,56.0,27.0,Street Parking,,,,Dinner,"Offers Takeout, Offers Catering",,"Trendy, Hipster, Casual, Moderate Noise",Wheelchair Accessible,,,,Covered Outdoor Seating,,,Beer and Wine Only,
Zorba's Taverna,,,,,,,,,,,"2230 Fairmount Ave, Philadelphia, PA 19130",39.96712,-75.1748999,https://zorbastavern.com,"['Greek', 'Mediterranean']",$$,557.0,,N,N,"['Fairmount', 'Art Museum District']",Closed,11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:30 AM - 11:00 PM,11:30 AM - 11:00 PM,1:00 PM - 9:00 PM,,4.3,50.0,52.0,"Street Parking, Bike Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout, Offers Catering","Vegan Options, Vegetarian Options","Casual, Moderate Noise",,,"Plastic-free packaging, Provides reusable tableware",Takes Reservations,"Outdoor Seating, Heated Outdoor Seating, Covered Outdoor Seating, Private Dining, Drive-Thru",,,"Alcohol, Happy Hour","TV, Wi-Fi"
Zuzu's Kitchen,,,,,,,,,,,"1500 Ridge Ave, Philadelphia, PA 19130",39.96789932,-75.16209412,,"['Pizza', 'Sandwiches', 'Salad']",$,128.0,,N,N,"['Francisville', 'Fairmount']",10:45 AM - 9:30 PM,10:45 AM - 9:30 PM,10:45 AM - 9:30 PM,10:45 AM - 9:30 PM,10:45 AM - 10:30 PM,10:45 AM - 10:30 PM,11:45 AM - 9:30 PM,,4.2,29.0,22.0,"Street Parking, Bike Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout, Offers Catering",Vegan Options,"Casual, Quiet",Gender-neutral restrooms,True,,Takes Reservations,"Outdoor Seating, Heated Outdoor Seating, Covered Outdoor Seating, Private Dining, Drive-Thru",Dinner,,Alcohol,"TV, Wi-Fi"
Attico Rooftop,,,,,,https://centercityphila.org/explore-center-city/ccd-restaurant-week/list-view#attico-rooftop,"Participating in lunch, dinner and takeout. Offering indoor and outdoor dining. Closed Mondays and Tuesdays. Parties of 10 require a minimum. ",$45 DINNER,https://centercityphila.org/uploads/attachments/clr5evast1sn6afqdzntvp7d7-attico.pdf,,"219 S Broad Street, Philadelphia, PA 19107",39.94879405,-75.16456372,http://www.atticorooftop.com,,,,https://centercityphila.org/uploads/attachments/ciyahjvr50iafu5qdu5tzls7x-restaurant-week-sips-filler-image.0.0.720.720.full.jpg,N,Y,"['Avenue of the Arts South', 'Washington Square West']",Closed,Closed,4:00 PM - 11:00 PM,4:00 PM - 11:00 PM,4:00 PM - 2:00 AM (Next day),10:30 AM - 2:00 AM (Next day),10:30 AM - 11:00 PM,True,3.3,,,"Street Parking, Bike Parking, Valet Parking, Garage Parking","Tuesday, Thursday, Friday",Credit Cards,Women-owned,Kids,"Offers Delivery, Offers Takeout",Vegan Options,"Trendy, Classy, Intimate, Romantic, Upscale, Casual, Moderate Noise","Open to All, Wheelchair Accessible, Gender-neutral restrooms",,,"Walk-ins Welcome, Takes Reservations","Outdoor Seating, Heated Outdoor Seating, Covered Outdoor Seating, Private Dining, Drive-Thru",,,Full Bar,"TV, Pool Table, Wi-Fi"
Barra Rossa,,,,,,https://centercityphila.org/explore-center-city/ccd-restaurant-week/list-view#barra-rossa,"Participating in lunch, dinner, and takeout. Offering indoor dining. ",$45 DINNER AND $20 LUNCH,https://centercityphila.org/uploads/attachments/clqwg4yt41dyq3oqdt54i35dd-barrarossa-1.pdf,,"929 Walnut St, Philadelphia, PA 19107",39.9485669,-75.157268,http://www.barrarossa.com,,,,https://centercityphila.org/uploads/attachments/civfo7y7800tompqdm5o8vp2t-lightroom5.35.3.840.840.full.png,N,Y,[],12:00 PM - 8:00 PM,12:00 PM - 9:00 PM,12:00 PM - 9:00 PM,12:00 PM - 9:00 PM,12:00 PM - 10:00 PM,12:00 PM - 10:00 PM,12:00 PM - 8:00 PM,,3.5,,,"Bike Parking, Garage Parking",,Credit Cards,,"Kids, Good for Dinner","Offers Delivery, Offers Takeout, Offers Catering",Vegan Options,"Casual, Moderate Noise",,,,Takes Reservations,"Outdoor Seating, Heated Outdoor Seating, Covered Outdoor Seating, Private Dining",,,Full Bar,"TV, Wi-Fi"
Cockatoo,,,,,,https://centercityphila.org/explore-center-city/ccd-restaurant-week/list-view#cockatoo,Participating in dinner and takeout. Offering indoor dining. Closed Mondays and Tuesdays. Large parties over 6 need to call restaurant for a table. Allergy and vegan friendly. Small plates and family style courses offered.,$45 DINNER,https://centercityphila.org/uploads/attachments/clr12u6k51m3tqoqdtpuxkha9-ccd-menu.pdf,,"208 S 13th St., Philadelphia, PA 19107",39.948577,-75.162329,https://cockatoo.fun,,,,https://centercityphila.org/uploads/attachments/clr6uqbkl1vj7xwqdnuovj62m-image0.0.255.1079.1079.full.jpg,N,Y,"['Washington Square West', 'Avenue of the Arts South']",Closed,Closed,4:00 PM - 11:00 PM,4:00 PM - 11:00 PM,4:00 PM - 1:00 AM (Next day),1:00 PM - 1:00 AM (Next day),2:00 PM - 9:00 PM,,3.6,,,,,,,,,,,,,,,,,,,
Fuji Mountain,,,,,,https://centercityphila.org/explore-center-city/ccd-restaurant-week/list-view#fuji-mountain,Participating in dinner only. Offering indoor dining. Reservations required for parties of 4 or more.,$45 DINNER,https://centercityphila.org/uploads/attachments/clr7wuiph1x53c3qdjv6u4sli-fuji.pdf,https://www.opentable.com/restaurant/profile/66013/reserve?ref=939,"2030 Chestnut St, Philadelphia, PA 19103",39.95199975,-75.17477372,http://www.fujimt.com,,,,https://centercityphila.org/uploads/attachments/cj0y73bxs0dliz7qd3xrri63j-fujimtbar-room.499.77.1006.1006.full.jpg,N,Y,"['Rittenhouse Square', 'Penn Center']",12:00 PM - 9:30 PM,12:00 PM - 9:30 PM,12:00 PM - 9:30 PM,12:00 PM - 9:30 PM,12:00 PM - 10:30 PM,1:00 PM - 10:30 PM,3:00 PM - 9:30 PM,,3.8,,,"Street Parking, Bike Parking","Thursday, Friday, Saturday",Credit Cards,,"Kids, Dancing, Good for Dinner","Offers Delivery, Offers Takeout, Offers Catering",,"Casual, Quiet",Gender-neutral restrooms,,,Takes Reservations,,,,Full Bar,"TV, Pool Table, Wi-Fi"
Jomon Yakiniku & Shabu Shabu,,,,,,https://centercityphila.org/explore-center-city/ccd-restaurant-week/list-view#jomon-japanese-bb,Participating in lunch and dinner. Offering indoor dining. Family style menu available.,$45 DINNER AND $20 LUNCH,https://centercityphila.org/uploads/attachments/clpu4b2wo01l4w0qdvaqedpxk-jomon-japanese-bbq.pdf,,"1310 Walnut Street, Philadelphia, PA 19107",39.9489277,-75.16266096,https://jomonbbq.com,,,,https://centercityphila.org/uploads/attachments/clcv10985t24ks5qdcobvp3z6-signature-black-background.965.0.3861.3861.full.jpg,N,Y,['Avenue of the Arts South'],12:00 PM - 10:30 PM,12:00 PM - 10:30 PM,12:00 PM - 10:30 PM,12:00 PM - 10:30 PM,12:00 PM - 11:00 PM,12:00 PM - 11:00 PM,12:00 PM - 10:30 PM,,4.2,,,"Street Parking, Bike Parking, Garage Parking",,"Credit Cards, Apple Pay",Asian-owned,Good for Dinner,"Offers Delivery, Offers Takeout",Pescatarian Options,"Trendy, Intimate, Casual, Loud","Open to All, Wheelchair Accessible, Gender-neutral restrooms",,Plastic-free packaging,Takes Reservations,"Outdoor Seating, Heated Outdoor Seating, Covered Outdoor Seating, Private Dining, Drive-Thru",,,Full Bar,"TV, Wi-Fi"
Miss Saigon Vietnamese Restaurant and Lounge,,,,,,https://centercityphila.org/explore-center-city/ccd-restaurant-week/list-view#miss-saigon,Participating in dinner only. Offering indoor dining. Closed Mondays and Tuesdays. Family style menu offered.,$45 dinner menu coming soon.,,https://www.opentable.com/restaurant/profile/1327078/reserve?ref=939,"1316 Walnut St, Philadelphia, PA 19107",39.94895255,-75.16287297,http://misssaigonphilly.com,,,,https://centercityphila.org/uploads/attachments/clr8br81l1xmwafqd70byzdba-miss-saigon.1.0.590.590.full.png,N,Y,"['Avenue of the Arts South', 'Washington Square West']",,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,
Oltremare,,,,,,https://centercityphila.org/explore-center-city/ccd-restaurant-week/list-view#oltremare,"Participating in dinner only. Offering indoor dining. Not participating on Saturday, January 27 and Saturday, February 3. ",$60 DINNER,https://centercityphila.org/uploads/attachments/clr53v4hf1skqw0qdt697n161-oltremare.pdf,,"2121 Walnut Street, Philadelphia, PA 19103",39.95098163,-75.17676118,,,,,https://centercityphila.org/uploads/attachments/ciyahjvr50iafu5qdu5tzls7x-restaurant-week-sips-filler-image.0.0.720.720.full.jpg,N,Y,"['Rittenhouse Square', 'Penn Center']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
